date,open,high,low,close,volume
2020-06-15,44.0,44.47,43.57,43.76,779483.37
2020-06-16,43.76,44.28,43.71,43.88,631034.78
2020-06-17,43.88,44.77,43.53,44.04,828869.57
2020-06-18,44.04,43.88,43.22,43.41,784581.94
2020-06-19,43.41,43.29,42.81,42.84,993051.42
2020-06-20,42.84,43.7,43.01,43.58,667584.25
2020-06-21,43.58,43.4,42.86,43.0,463849.4
2020-06-22,43.0,45.11,44.3,44.34,674876.7
2020-06-23,44.34,44.36,43.93,44.18,461549.36
2020-06-24,44.18,42.94,42.27,42.62,633868.51
2020-06-25,42.62,42.89,42.11,42.33,567934.27
2020-06-26,42.33,43.3,41.63,43.08,1139775.96
2020-06-27,43.08,42.44,40.13,41.04,666332.74
2020-06-28,41.04,41.77,41.22,41.36,529095.63
2020-06-29,41.36,42.1,41.17,41.87,871682.65
2020-06-30,41.87,41.75,40.92,41.17,523977.9
2020-07-01,41.17,41.96,41.59,41.8,461868.44
2020-07-02,41.8,41.21,40.84,41.06,564197.56
2020-07-03,41.06,41.42,40.87,41.17,490364.16
2020-07-04,41.17,42.22,41.49,42.14,593994.36
2020-07-05,42.14,41.93,41.37,41.65,470055.33
2020-07-06,41.65,44.2,42.81,44.07,783817.69
2020-07-07,44.07,43.91,43.19,43.39,655294.16
2020-07-08,43.39,46.06,44.07,45.36,1044028.1
2020-07-09,45.36,44.97,43.82,44.37,887452.32
2020-07-10,44.37,45.04,44.28,44.31,598269.13
2020-07-11,44.31,44.74,44.04,44.7,441417.51
2020-07-12,44.7,45.31,44.35,44.73,554370.05
2020-07-13,44.73,45.26,42.97,43.91,829208.44
2020-07-14,43.91,44.05,43.3,43.89,633864.45
2020-07-15,43.89,43.66,42.96,43.3,542037.91
2020-07-16,43.3,43.04,41.3,42.08,741139.7
2020-07-17,42.08,42.35,41.86,41.92,384179.0
2020-07-18,41.92,42.81,41.96,42.5,324702.67
2020-07-19,42.5,42.83,42.32,42.68,314289.01
2020-07-20,42.68,42.6,41.53,41.98,357857.55
2020-07-21,41.98,44.27,42.96,43.79,564262.93
2020-07-22,43.79,45.18,44.32,45.05,507343.87
2020-07-23,45.05,46.06,44.93,44.99,722800.88
2020-07-24,44.99,44.82,44.15,44.17,645968.83
2020-07-25,44.18,49.58,44.12,49.18,824763.35
2020-07-26,49.18,51.69,47.96,48.14,1568633.65
2020-07-27,48.13,55.97,47.0,53.35,1291087.92
2020-07-28,53.35,57.36,52.42,55.87,2354779.19
2020-07-29,55.87,57.24,54.79,55.22,1414148.12
2020-07-30,55.22,58.95,54.76,56.78,1672339.6
2020-07-31,56.78,59.52,57.56,58.23,1195499.62
2020-08-01,58.23,62.57,59.68,61.7,1764973.59
2020-08-02,61.7,60.16,55.25,56.74,2102356.66
2020-08-03,56.74,58.79,57.23,58.54,1144886.19
2020-08-04,58.54,58.55,57.05,57.63,927978.08
2020-08-05,57.63,60.96,58.82,58.92,968513.8
2020-08-06,58.92,60.25,58.34,59.09,984958.49
2020-08-07,59.09,61.01,55.22,57.21,566731.52
2020-08-08,57.21,58.55,56.53,58.41,250695.88
2020-08-09,58.41,58.68,56.17,56.97,237957.69
2020-08-10,56.98,59.26,57.35,58.33,894996.83
2020-08-11,58.32,59.68,52.55,54.12,554127.52
2020-08-12,54.12,55.05,51.7,54.55,353772.16
2020-08-13,54.52,57.51,54.24,57.17,876747.63
2020-08-14,57.19,57.91,55.95,56.81,401671.6
2020-08-15,56.81,60.87,56.78,59.92,638969.54
2020-08-16,59.92,64.56,58.41,63.92,727932.61
2020-08-17,63.92,68.96,61.49,67.29,1159068.54
2020-08-18,67.29,68.45,63.69,65.51,927086.31
2020-08-19,65.51,67.12,58.88,62.11,802707.22
2020-08-20,62.11,63.66,61.08,62.82,778795.64
2020-08-21,62.82,63.83,58.82,59.16,976042.15
2020-08-22,59.16,60.5,57.8,60.25,801960.58
2020-08-23,60.25,61.59,58.06,60.55,626203.02
2020-08-24,60.55,63.0,60.01,62.11,734103.15
2020-08-25,62.11,62.27,56.72,58.44,557908.43
2020-08-26,58.39,59.09,57.88,58.15,806259.57
2020-08-27,58.15,58.01,55.05,56.11,1005665.97
2020-08-28,56.11,58.39,56.58,57.42,953119.3
2020-08-29,57.42,57.92,56.98,57.15,556475.68
2020-08-30,57.01,62.93,56.97,62.9,546969.19
2020-08-31,62.91,63.29,60.5,60.99,1029436.75
2020-09-01,60.99,63.84,61.74,62.73,1119590.88
2020-09-02,62.73,60.58,57.64,58.1,943453.06
2020-09-03,58.1,58.65,45.81,48.37,830270.75
2020-09-04,48.37,52.35,47.01,50.48,500849.82
2020-09-05,50.48,51.3,45.46,47.77,632360.78
2020-09-06,47.8,49.05,47.41,47.95,716360.62
2020-09-07,47.95,49.56,47.43,48.85,902712.61
2020-09-08,48.85,48.32,46.99,47.45,889953.07
2020-09-09,47.45,48.38,47.68,47.86,903340.42
2020-09-10,47.86,49.26,48.28,48.7,831116.52
2020-09-11,48.7,49.57,48.32,49.02,838122.26
2020-09-12,49.02,51.15,49.11,50.85,1122236.78
2020-09-13,50.85,50.36,47.76,48.15,842901.9
2020-09-14,48.15,49.77,48.62,49.12,1094257.94
2020-09-15,49.12,50.2,48.26,48.31,948296.17
2020-09-16,48.31,49.08,47.73,47.76,927782.36
2020-09-17,47.76,49.38,47.7,48.88,686026.67
2020-09-18,48.88,48.97,48.07,48.54,959780.02
2020-09-19,48.54,49.2,48.42,48.52,767736.82
2020-09-20,48.52,48.13,46.75,47.1,695431.96
2020-09-21,47.1,45.21,42.42,43.14,878971.17
2020-09-22,43.14,44.7,43.48,44.5,626959.59
2020-09-23,44.5,43.93,42.77,42.96,500458.22
2020-09-24,42.96,45.81,44.84,44.97,452228.73
2020-09-25,44.97,46.65,44.34,46.03,571976.96
2020-09-26,46.03,46.52,45.47,46.03,360970.03
2020-09-27,46.03,46.57,45.39,46.09,418695.12
2020-09-28,46.09,46.1,45.02,45.25,586187.17
2020-09-29,45.25,46.3,45.59,45.7,609257.1
2020-09-30,45.7,46.62,45.33,46.27,753708.07
2020-10-01,46.27,47.39,45.48,46.27,876707.46
2020-10-02,46.27,46.6,44.41,44.94,827700.78
2020-10-03,44.94,45.88,44.8,45.56,628545.32
2020-10-04,45.56,46.96,45.93,46.72,837501.56
2020-10-05,46.72,47.34,46.03,46.35,718672.45
2020-10-06,46.35,47.59,45.4,46.0,942754.34
2020-10-07,46.0,46.93,45.57,46.6,738015.0
2020-10-08,46.6,47.79,47.11,47.24,745992.54
2020-10-09,47.24,48.04,47.48,47.8,806212.29
2020-10-10,47.8,49.86,48.36,48.89,696485.9
2020-10-11,48.89,51.06,49.11,50.53,702034.11
2020-10-12,50.53,51.56,50.45,50.62,742899.06
2020-10-13,50.62,50.2,49.34,49.95,555618.0
2020-10-14,49.95,50.8,49.64,49.84,530513.61
2020-10-15,49.84,50.73,49.35,49.57,537801.07
2020-10-16,49.57,48.99,46.17,47.64,730902.51
2020-10-17,47.64,47.82,46.7,46.96,481466.06
2020-10-18,46.96,48.0,47.49,47.58,329030.35
2020-10-19,47.58,48.6,48.0,48.03,465002.26
2020-10-20,48.03,49.07,46.46,46.92,514687.91
2020-10-21,46.93,55.08,46.91,53.14,926503.81
2020-10-22,53.1,57.16,53.83,54.46,1591845.18
2020-10-23,54.46,56.65,53.52,55.45,1146900.93
2020-10-24,55.45,59.84,55.89,59.28,1272903.0
2020-10-25,59.28,60.13,57.0,58.87,1142203.83
2020-10-26,58.87,59.22,56.2,56.88,1090529.76
2020-10-27,56.88,60.6,57.27,57.95,800335.15
2020-10-28,57.95,58.52,55.38,55.84,590756.94
2020-10-29,55.84,57.28,54.48,54.94,633894.61
2020-10-30,54.94,55.99,53.69,54.07,885000.43
2020-10-31,54.07,56.11,54.68,55.79,892937.54
2020-11-01,55.79,55.89,54.48,55.64,676250.28
2020-11-02,55.64,55.75,53.63,53.89,789768.14
2020-11-03,53.89,56.11,52.59,53.99,394510.08
2020-11-04,53.99,55.29,53.22,54.78,450019.06
2020-11-05,54.71,59.68,54.71,59.0,263635.36
2020-11-06,59.0,63.67,58.71,63.36,418071.05
2020-11-07,63.36,64.7,57.27,58.98,366048.51
2020-11-08,58.98,62.0,58.71,61.0,187767.53
2020-11-09,61.0,61.7,57.49,59.24,229145.64
2020-11-10,59.24,59.62,57.21,57.96,214624.85
2020-11-11,57.96,60.59,57.91,59.33,405382.15
2020-11-12,59.33,60.79,57.73,60.75,417583.95
2020-11-13,60.81,67.05,60.45,65.94,2067879.82
2020-11-14,65.94,65.25,63.11,63.87,1105442.89
2020-11-15,63.87,63.92,61.77,62.34,660016.83
2020-11-16,62.36,74.58,62.18,73.84,1294427.63
2020-11-17,73.89,79.9,73.11,76.4,2342678.74
2020-11-18,76.39,77.13,68.56,73.52,1057099.95
2020-11-19,73.52,83.47,71.54,81.65,1455902.36
2020-11-20,81.65,85.66,80.15,82.62,1151910.32
2020-11-21,82.62,88.44,80.53,87.17,1337660.66
2020-11-22,87.17,87.95,78.56,82.95,1087772.71
2020-11-23,82.95,90.89,80.9,89.14,1437185.79
2020-11-24,89.14,93.97,86.29,89.3,1487577.21
2020-11-25,89.3,90.66,78.31,81.77,1006402.73
2020-11-26,81.77,83.21,64.65,71.03,1880320.69
2020-11-27,71.03,73.53,65.44,69.19,1236137.29
2020-11-28,69.19,74.97,68.41,72.75,949192.65
2020-11-29,72.75,80.64,74.22,79.02,1892901.79
2020-11-30,78.98,88.4,76.84,87.67,1375213.91
2020-12-01,87.67,92.91,80.08,85.16,2252551.78
2020-12-02,85.16,90.63,83.03,89.04,1256843.01
2020-12-03,89.04,91.26,85.58,89.08,906741.86
2020-12-04,89.08,89.86,78.04,79.68,923032.01
2020-12-05,79.68,84.29,78.74,83.17,546650.87
2020-12-06,83.17,85.16,80.4,83.68,437464.03
2020-12-07,83.68,86.82,81.81,83.47,563024.28
2020-12-08,83.47,84.77,75.58,76.74,765989.26
2020-12-09,76.74,78.16,72.23,77.45,858011.79
2020-12-10,77.43,76.32,74.12,74.7,916423.74
2020-12-11,74.68,75.03,70.04,72.17,828629.94
2020-12-12,72.19,77.52,75.22,76.69,993895.06
2020-12-13,76.65,84.31,75.62,82.22,680931.01
2020-12-14,82.22,82.97,79.18,82.36,569212.9
2020-12-15,82.36,84.88,80.48,81.37,715751.91
2020-12-16,81.37,93.19,78.57,93.1,1584823.21
2020-12-17,93.1,109.77,90.48,101.13,2660393.5
2020-12-18,101.13,112.78,99.33,109.44,1834417.74
2020-12-19,109.44,124.29,105.47,119.98,1746688.04
2020-12-20,119.98,123.14,109.89,114.69,1842863.49
2020-12-21,114.69,118.69,100.71,104.53,2012207.68
2020-12-22,104.53,114.55,98.38,114.45,1913257.79
2020-12-23,114.45,117.2,95.35,102.39,2514174.14
2020-12-24,102.39,112.26,98.67,111.26,1579762.44
2020-12-25,111.26,128.49,108.32,127.63,1960081.82
2020-12-26,127.63,134.93,124.9,129.5,2048266.67
2020-12-27,129.5,139.22,121.67,127.66,2680583.37
2020-12-28,127.66,136.99,126.38,129.7,1354413.94
2020-12-29,129.7,130.65,120.06,128.68,1102009.92
2020-12-30,128.68,132.88,122.79,130.04,1099291.31
2020-12-31,130.04,130.32,122.09,124.38,842510.32
2021-01-01,124.38,134.07,123.16,126.49,994192.19
2021-01-02,126.49,141.72,123.65,136.99,1847853.21
2021-01-03,136.99,164.65,135.51,161.35,2617045.58
2021-01-04,161.35,173.8,140.8,155.52,2529372.56
2021-01-05,155.52,163.18,146.89,158.85,1566584.59
2021-01-06,158.85,169.83,155.31,169.27,1644531.94
2021-01-07,169.27,181.2,162.28,169.66,2240161.53
2021-01-08,169.66,181.54,150.29,172.41,2186416.07
2021-01-09,172.41,179.3,163.56,177.74,1291218.24
2021-01-10,177.74,186.15,161.18,170.35,1814100.47
2021-01-11,170.35,170.65,112.06,139.51,4310183.72
2021-01-12,139.51,146.87,128.04,133.42,1921092.6
2021-01-13,133.42,148.46,125.92,147.5,1310094.42
2021-01-14,147.5,156.85,143.54,152.51,1198682.06
2021-01-15,152.51,155.35,130.72,143.84,1195809.39
2021-01-16,143.84,152.64,139.33,143.6,957975.92
2021-01-17,143.6,146.99,136.36,142.83,682861.7
2021-01-18,142.83,154.76,138.38,151.87,1001425.38
2021-01-19,151.87,166.19,150.27,152.0,1231666.24
2021-01-20,152.0,152.58,145.73,149.78,2123479.48
2021-01-21,149.82,150.27,125.64,129.77,1222470.02
2021-01-22,129.77,141.91,122.58,138.02,1204210.17
2021-01-23,137.94,139.99,133.66,137.74,1337815.82
2021-01-24,137.74,141.89,137.92,141.24,1051731.04
2021-01-25,141.12,147.61,136.68,137.13,803990.77
2021-01-26,137.07,139.3,134.26,134.72,1199669.73
2021-01-27,134.79,135.05,118.2,122.73,804851.49
2021-01-28,122.73,136.19,120.96,133.56,674499.65
2021-01-29,133.56,145.84,131.73,134.85,1307596.84
2021-01-30,134.64,135.76,131.03,133.53,1659374.24
2021-01-31,133.53,131.05,127.24,129.56,1087184.95
2021-02-01,129.62,136.59,126.07,132.05,652826.74
2021-02-02,132.05,145.94,131.92,142.16,1289565.72
2021-02-03,142.16,156.79,142.12,156.21,1232215.99
2021-02-04,156.21,158.93,141.39,145.28,1264335.02
2021-02-05,145.28,156.97,143.76,155.15,971133.33
2021-02-06,155.15,164.12,150.05,155.7,1391258.85
2021-02-07,155.7,157.43,145.39,151.01,788655.26
2021-02-08,151.01,169.4,148.04,167.57,1254383.11
2021-02-09,167.57,184.32,164.57,181.71,1460365.36
2021-02-10,181.71,195.19,170.9,181.87,1968966.4
2021-02-11,181.87,193.5,175.9,183.89,1178847.49
2021-02-12,183.89,199.98,177.01,196.98,1382383.74
2021-02-13,196.98,229.21,192.08,226.54,2203377.23
2021-02-14,226.53,234.9,210.72,213.88,2876696.97
2021-02-15,213.82,219.98,186.04,207.99,2004965.73
2021-02-16,207.99,221.88,200.41,210.27,1296326.07
2021-02-17,210.27,237.57,203.55,237.49,1376512.39
2021-02-18,237.49,239.02,220.88,226.65,1053285.24
2021-02-19,226.65,241.93,220.22,236.69,1140022.14
2021-02-20,236.69,246.92,215.9,227.14,1405413.73
2021-02-21,227.14,233.71,220.23,227.5,980291.79
2021-02-22,227.5,227.6,178.74,208.04,2240215.15
2021-02-23,208.04,208.67,159.02,177.58,3028202.51
2021-02-24,177.58,189.58,169.08,181.64,1227253.09
2021-02-25,181.64,205.17,175.28,179.3,1416138.44
2021-02-26,179.3,182.59,162.66,170.32,1291766.94
2021-02-27,170.32,180.41,167.31,172.03,683739.91
2021-02-28,172.03,173.05,153.13,165.6,994991.95
2021-03-01,165.6,176.63,163.59,176.07,730075.61
2021-03-02,176.07,185.36,170.84,179.09,819880.52
2021-03-03,179.09,196.59,177.19,187.86,967492.02
2021-03-04,187.86,194.37,177.03,180.67,781745.14
2021-03-05,180.67,183.52,168.69,180.55,765737.42
2021-03-06,180.55,184.68,174.76,182.8,528040.53
2021-03-07,182.8,192.1,182.48,190.6,465300.57
2021-03-08,190.6,195.2,180.0,191.87,685695.53
2021-03-09,191.87,205.09,189.13,203.94,807022.49
2021-03-10,203.94,207.99,191.46,200.27,954742.3
2021-03-11,200.27,203.44,191.13,201.46,678146.45
2021-03-12,201.46,224.22,198.72,220.76,1345378.33
2021-03-13,220.76,229.96,212.76,226.18,933272.29
2021-03-14,226.18,227.93,214.05,214.06,456057.36
2021-03-15,214.06,222.38,197.77,200.8,915949.3
2021-03-16,200.8,205.17,191.33,201.62,715945.56
2021-03-17,201.62,206.81,194.39,206.01,555501.49
2021-03-18,206.01,208.19,199.1,199.67,594281.82
2021-03-19,199.67,204.89,195.88,200.06,392421.14
2021-03-20,200.06,206.04,198.9,200.08,322306.64
2021-03-21,200.08,201.86,192.41,195.52,360835.6
2021-03-22,195.52,198.97,184.98,185.77,499398.37
2021-03-23,185.77,189.43,181.01,185.96,448185.88
2021-03-24,185.96,196.98,172.45,176.13,718236.18
2021-03-25,176.13,178.14,167.93,171.69,578515.89
2021-03-26,171.69,183.87,171.52,183.65,425012.41
2021-03-27,183.65,186.15,177.87,184.16,291194.08
2021-03-28,184.13,185.42,182.79,184.3,580928.0
2021-03-29,184.24,197.52,182.4,193.72,593895.93
2021-03-30,193.72,200.08,190.23,195.79,487355.59
2021-03-31,195.79,198.96,187.22,196.72,499846.58
2021-04-01,196.72,204.89,194.27,202.58,577898.06
2021-04-02,202.58,213.54,200.84,211.58,626532.55
2021-04-03,211.58,217.74,195.07,195.32,621513.31
2021-04-04,195.32,204.68,192.29,202.29,389487.81
2021-04-05,202.29,225.04,198.22,221.38,1071637.24
2021-04-06,221.38,244.33,213.16,236.9,1838493.1
2021-04-07,236.9,242.78,211.01,219.24,1619046.3
2021-04-08,219.24,228.05,217.04,226.31,707892.33
2021-04-09,226.31,228.84,219.03,220.97,475797.97
2021-04-10,220.97,256.35,219.22,255.96,1131401.66
2021-04-11,255.96,263.07,244.73,252.23,912878.96
2021-04-12,252.23,258.69,240.21,244.54,781953.3
2021-04-13,244.54,273.17,244.43,267.34,1100603.41
2021-04-14,267.34,282.99,255.34,278.89,1350190.46
2021-04-15,278.89,291.13,266.12,286.21,954934.39
2021-04-16,286.21,318.2,266.29,308.72,2382454.33
2021-04-17,308.72,335.41,297.49,301.24,1822705.46
2021-04-18,301.24,304.99,238.18,274.02,2690250.19
2021-04-19,274.02,282.85,250.87,261.47,1386419.77
2021-04-20,261.47,274.67,234.42,261.21,1646589.02
2021-04-21,261.21,276.83,251.19,257.87,1077750.19
2021-04-22,257.87,289.68,240.15,252.94,1709894.06
2021-04-23,252.94,256.89,207.91,241.72,1966020.06
2021-04-24,241.72,241.73,220.97,225.33,770656.78
2021-04-25,225.33,235.74,211.2,224.06,685522.11
2021-04-26,224.06,248.42,221.61,247.69,995517.4
2021-04-27,247.69,263.61,244.14,260.09,712019.31
2021-04-28,260.09,266.89,248.56,258.82,738050.2
2021-04-29,258.82,262.87,248.73,255.54,628566.77
2021-04-30,255.54,273.71,252.84,271.53,641622.47
2021-05-01,271.53,278.42,266.35,276.92,503061.52
2021-05-02,276.92,277.48,265.29,269.09,411551.9
2021-05-03,269.09,299.66,268.75,294.71,939530.97
2021-05-04,294.71,327.63,272.78,305.43,2364745.77
2021-05-05,305.43,359.89,301.43,356.55,2245654.39
2021-05-06,356.55,364.99,320.29,354.51,1863266.61
2021-05-07,354.51,372.56,333.86,345.47,1618059.69
2021-05-08,345.47,356.87,334.99,347.59,805326.12
2021-05-09,347.59,389.41,334.41,388.28,1234640.11
2021-05-10,388.28,413.63,336.72,359.52,2188413.47
2021-05-11,359.52,379.77,345.53,378.04,1276007.12
2021-05-12,378.04,394.2,302.23,309.67,1952676.38
2021-05-13,309.67,333.33,291.71,317.93,1962718.75
2021-05-14,317.93,339.42,308.62,326.54,841437.56
2021-05-15,326.54,331.77,296.8,299.79,892762.06
2021-05-16,299.79,324.07,279.8,296.41,1072505.89
2021-05-17,296.41,296.59,261.75,281.36,1476738.99
2021-05-18,281.36,318.21,278.78,294.22,1398761.36
2021-05-19,294.22,300.21,147.03,186.64,3780217.26
2021-05-20,186.64,229.0,167.5,210.94,2940017.84
2021-05-21,210.94,219.05,157.34,180.42,2075498.65
2021-05-22,180.42,184.73,162.14,169.49,1236702.86
2021-05-23,169.49,176.36,118.45,142.75,2437809.47
2021-05-24,142.75,185.17,140.02,185.16,2029344.74
2021-05-25,185.16,194.68,167.62,183.82,1470926.23
2021-05-26,183.82,204.31,179.93,199.17,1171635.0
2021-05-27,199.17,208.72,180.76,193.97,1054225.25
2021-05-28,193.97,198.72,165.78,177.4,1370804.38
2021-05-29,177.4,188.61,157.82,163.95,1197307.97
2021-05-30,163.95,181.0,155.39,170.68,893557.59
2021-05-31,170.68,188.4,163.85,188.11,903305.8
2021-06-01,188.11,193.12,176.07,182.94,737296.09
2021-06-02,182.94,191.21,178.5,187.27,540073.3
2021-06-03,187.27,197.61,182.17,193.46,568843.36
2021-06-04,193.46,193.75,169.35,178.6,660842.84
2021-06-05,178.6,185.46,167.76,173.01,489061.51
2021-06-06,173.01,179.97,172.18,176.29,385530.04
2021-06-07,176.29,182.19,160.38,162.01,605466.64
2021-06-08,162.01,164.48,145.2,160.78,1006946.72
2021-06-09,160.78,173.21,152.58,172.44,770532.15
2021-06-10,172.44,174.62,162.32,168.03,519653.24
2021-06-11,168.03,173.69,160.69,162.86,480082.61
2021-06-12,162.86,164.25,154.31,161.69,437096.92
2021-06-13,161.69,171.66,156.65,170.93,357751.73
2021-06-14,170.93,180.07,166.4,179.97,525886.14
2021-06-15,179.97,181.1,172.26,175.24,356192.18
2021-06-16,175.24,177.22,164.56,166.54,414828.2
