date,open,high,low,close,volume
2020-06-15,0.0006022,0.0007391,0.0004851,0.0006929,92785074.6
2020-06-16,0.0006929,0.000706,0.0006119,0.000659,26403552.14
2020-06-17,0.000659,0.0006779,0.0005844,0.0006078,18482711.82
2020-06-18,0.0006078,0.0006243,0.0004856,0.0005319,60627337.81
2020-06-19,0.0005319,0.0005489,0.0004117,0.0005032,63708235.11
2020-06-20,0.0005032,0.0005264,0.0003891,0.0004349,26869303.92
2020-06-21,0.0004349,0.000524,0.0003873,0.0004557,24345478.93
2020-06-22,0.0004557,0.0005109,0.000365,0.0003893,45156379.36
2020-06-23,0.0003893,0.000462,0.0003647,0.0004134,42445438.75
2020-06-24,0.0004134,0.0003988,0.0003518,0.0003753,33212729.64
2020-06-25,0.0003753,0.0004182,0.0002788,0.0003718,93394569.21
2020-06-26,0.0003718,0.0003901,0.0003442,0.0003442,17984776.9
2020-06-27,0.0003442,0.0004416,0.0003312,0.0004195,31577003.97
2020-06-28,0.0004195,0.0004725,0.0003825,0.0004275,30125872.34
2020-06-29,0.0004275,0.0004329,0.0003646,0.0003874,22149555.3
2020-06-30,0.0003874,0.0004286,0.0003609,0.000406,22100418.31
2020-07-01,0.000406,0.0004621,0.0003928,0.0003928,20833240.48
2020-07-02,0.0003928,0.0004303,0.000385,0.0004303,10645134.51
2020-07-03,0.0004303,0.0004503,0.0003828,0.0004278,15905932.6
2020-07-04,0.0004278,0.0005504,0.0004128,0.0004816,59145047.57
2020-07-05,0.0004816,0.0005017,0.0004333,0.0004789,17770478.28
2020-07-06,0.0004789,0.000556,0.0004835,0.0005077,19489830.47
2020-07-07,0.0005077,0.0005026,0.0004787,0.0004787,18657475.28
2020-07-08,0.0004787,0.0005189,0.0003954,0.0004695,114725023.99
2020-07-09,0.0004695,0.00046,0.0004115,0.0004357,13445112.45
2020-07-10,0.0004357,0.0004583,0.0004101,0.0004342,25057844.1
2020-07-11,0.0004342,0.0004546,0.0004067,0.0004546,27536672.76
2020-07-12,0.0004546,0.0004614,0.0004371,0.0004614,10808720.26
2020-07-13,0.0004614,0.0004551,0.0004072,0.0004312,26117016.58
2020-07-14,0.0004312,0.0004568,0.0004087,0.0004328,5121894.92
2020-07-15,0.0004328,0.000453,0.0004292,0.0004292,17508868.78
2020-07-16,0.0004292,0.0004439,0.0004205,0.0004205,12663021.24
2020-07-17,0.0004205,0.0005121,0.000419,0.0004655,35177061.36
2020-07-18,0.0004655,0.0005188,0.0004481,0.0004717,26064177.05
2020-07-19,0.0004717,0.0004784,0.0004545,0.0004545,23025297.23
2020-07-20,0.0004545,0.0004723,0.0004487,0.0004723,22646999.53
2020-07-21,0.0004723,0.0005409,0.0004672,0.0005163,34525538.24
2020-07-22,0.0005163,0.0005551,0.0005022,0.0005022,13924088.29
2020-07-23,0.0005022,0.0005789,0.0005237,0.0005789,54302126.62
2020-07-24,0.0005789,0.0008108,0.0005592,0.000671,124225503.03
2020-07-25,0.000671,0.0007642,0.0006419,0.0006419,46181843.19
2020-07-26,0.0006419,0.0007164,0.0006229,0.0006229,28485496.51
2020-07-27,0.0006229,0.0007093,0.0005481,0.000677,46218046.8
2020-07-28,0.000677,0.0006667,0.0006032,0.0006032,40127999.72
2020-07-29,0.0006032,0.0007002,0.0006047,0.0006684,25740397.31
2020-07-30,0.0006684,0.001106,0.0006705,0.0007711,112719000.73
2020-07-31,0.0007711,0.0007977,0.0006589,0.0006936,90188329.5
2020-08-01,0.0006936,0.0008136,0.0007361,0.0007361,25851420.69
2020-08-02,0.0007361,0.0007439,0.0006695,0.0007067,16083028.54
2020-08-03,0.0007067,0.0007336,0.0006564,0.0007336,18490649.22
2020-08-04,0.0007336,0.0007406,0.0006237,0.0006626,49487202.31
2020-08-05,0.0006626,0.000722,0.0006418,0.000722,9332491.86
2020-08-06,0.000722,0.0007506,0.0006716,0.0007506,17931766.81
2020-08-07,0.0007506,0.0007212,0.0006073,0.0006832,74636542.45
2020-08-08,0.0006832,0.0007156,0.0006361,0.0006759,46651332.13
2020-08-09,0.0006759,0.0007025,0.0006635,0.0007025,29468048.67
2020-08-10,0.0007025,0.0007521,0.0006333,0.0007125,40431102.43
2020-08-11,0.0007125,0.0006821,0.0006063,0.0006442,34880968.11
2020-08-12,0.0006442,0.0006969,0.0005033,0.0006195,133561341.23
2020-08-13,0.0006195,0.0007224,0.0005525,0.000595,90201393.13
2020-08-14,0.000595,0.0006139,0.0004385,0.0005262,102389142.79
2020-08-15,0.0005262,0.0006057,0.0004326,0.0005624,58034916.71
2020-08-16,0.0005624,0.0006074,0.0005206,0.000564,26959274.91
2020-08-17,0.000564,0.0006038,0.0005175,0.0005606,16653033.54
2020-08-18,0.0005606,0.0006336,0.0005491,0.0005491,14444959.81
2020-08-19,0.0005491,0.0006526,0.0005302,0.000571,37458120.35
2020-08-20,0.000571,0.0006657,0.0005825,0.0005825,9219438.59
2020-08-21,0.0005825,0.0006596,0.0005432,0.0006596,24168202.19
2020-08-22,0.0006596,0.0007514,0.0006327,0.0006327,45246585.12
2020-08-23,0.0006327,0.0006642,0.0005861,0.0005861,7649322.02
2020-08-24,0.0005861,0.0006937,0.0005712,0.0006528,22291390.82
2020-08-25,0.0006528,0.0006133,0.0005367,0.0006133,22445697.79
