date,price,volume_24h,high_24h,low_24h,market_cap,exchanges
2025-11-20,0.09259,17161251.0,0.094757,0.085331,32162469.0,
2025-11-27,0.09747,26492960.0,0.098892,0.093974,33956627.0,"['Phemex', 'Toobit', 'OrangeX', 'Gate', 'XT.COM']"
2025-12-06,0.0788821407443771,73416030.115589,0.07940645410141836,0.07621194416386089,161550624.2444843,
