date,price,volume_24h,high_24h,low_24h,market_cap
2025-12-06,0.0028101920896133,2323437632.73083,0.0028479325076852,0.002743540933173,281015876.3830507
2025-12-13,0.002760308383511492,2779715997.65543,0.002839215938934814,0.002708483225611619,276027563.12265366
