date,price,volume_24h,high_24h,low_24h,market_cap,exchanges
2025-11-27,8.28703e-07,2763399,8.39322e-07,8.10225e-07,105226323.0,"['MEXC', 'BitKan', 'DigiFinex', 'CoinEx', 'Gate']"
2025-12-06,7.487623208404507e-07,2705555043819,7.533834804044617e-07,7.239504118570935e-07,121078874.23418176,
