date,price,volume_24h,high_24h,low_24h,market_cap,exchanges
2025-11-27,0.094231,15451824.0,0.101547,0.092733,74898057.0,"['MEXC', 'Hibt', 'DigiFinex', 'Gate', 'BingX']"
2025-12-06,0.0980335613715432,72107450.592005,0.1013065498990071,0.0944461165212641,183473307.0537966,
2025-12-13,0.08564759084640165,96386387.298112,0.09571676500789855,0.08488297447850611,160285547.90462512,
