date,price,volume_24h,high_24h,low_24h,market_cap,exchanges
2025-11-20,13.61,8493310.0,14.24,13.6,60143460.0,
2025-11-27,12.05,5453506.0,12.53,11.64,53637061.0,"['WEEX', 'MEXC', 'BitKan', 'Hibt', 'Bitget']"
2025-12-06,12.96192421926358,308415.77153454,13.26622384739266,12.73640559999724,64809621.096317895,
