date,price,volume_24h,high_24h,low_24h,market_cap,exchanges
2025-11-27,0.28913,11735393.0,0.289946,0.275407,46404427.0,"['MEXC', 'BitKan', 'OrangeX', 'Gate', 'XT.COM']"
2025-12-06,0.2306461313585152,17754681.6179109,0.2312987054502098,0.2189600087945419,230646131.3585152,
2025-12-13,0.2650471566484985,232235011.837722,0.2928276499178188,0.2539086700470409,265047156.64849845,
