date,price,volume_24h,high_24h,low_24h,market_cap
2025-12-06,0.9995737876748276,0,0.9998240333369672,0.9995367825839008,223000877.73045552
2025-12-13,1.000157561053551,0,0.9998163063926625,0.999956808080257,181523296.62616637
