date,price,volume_24h,high_24h,low_24h,market_cap,exchanges
2025-11-27,0.05309,111730.0,0.053092,0.04978845,63890080.0,"['MEXC', 'Minswap']"
2025-12-06,0.0510111350452694,1903649.81,0.0512130161940551,0.0506045782268873,153033405.1358084,
2025-12-13,0.0500101675881285,1951045.39,0.05151828180956834,0.04970405698258005,150030502.7643855,
