date,price,volume_24h,high_24h,low_24h,market_cap,exchanges
2025-11-13,9.11,837473.0,9.26,9.0,8404037490.0,
2025-11-20,9.42,669206.0,9.48,9.34,8702359120.0,
2025-11-27,9.72,508028.0,9.74,9.67,8962748754.0,"['Bitfinex', 'DigiFinex', 'BVOX', 'Gate', 'XT.COM']"
2025-12-05,9.5,834670.0,9.8,9.45,8754616170.0,[]
2025-12-06,9.5975,34188.5112045655,9.7403,9.4718,8848653410.77025,
