date,price,volume_24h,high_24h,low_24h,market_cap
2025-11-20,0.00576092,39688.0,0.00579392,0.00547626,34079566.0
2025-12-06,354.6836236295229,33.897,355.6303862819214,353.3519679668742,11199339.932370825
