date,price,volume_24h,high_24h,low_24h,market_cap
2025-11-13,954.02,580493462.0,978.27,941.64,1276172462.0
2025-12-06,1222.0,346434.461735465,1222.0,1222.0,1653392391.1306546
2025-12-13,714.69318437,194154.423778834,714.69318437,714.69318437,958713930.4008468
