date,price,volume_24h,high_24h,low_24h,market_cap,exchanges
2025-11-27,0.00216041,193701.0,0.00224682,0.00215064,28597888.0,"['MEXC', 'CoinEx', 'Ociswap', 'Gate', 'BingX']"
2025-12-06,0.001920135197451406,96826729.1205618,0.001955336036683513,0.001913253779018238,25551739.665975675,
