date,price,volume_24h,high_24h,low_24h,market_cap,exchanges
2025-11-27,11.69,8690010.0,12.22,11.57,1513661653.0,"['MEXC', 'KuCoin']"
2025-12-06,10.15547002708904,174420.33876061,10.19056042561819,9.958513505163175,1443856609.1490915,
