date,price,volume_24h,high_24h,low_24h,market_cap
2025-12-06,0.2441225021953324,248157384.555843,0.3436341980918243,0.179812115934793,244107457.65567276
2025-12-13,0.3130540640731845,137313603.842463,0.3828380018646688,0.305359343683468,313034736.01914597
