date,price,volume_24h,high_24h,low_24h,market_cap
2025-11-20,32.4,130055.0,32.98,32.0,356234084.0
2025-12-06,26.898862239966,5804.78,27.26801972474026,26.21265613457226,295773763.16147983
2025-12-13,26.93167929143999,6156.1,27.61893703444677,26.67095721552537,296147760.0314622
