date,price,volume_24h,high_24h,low_24h,market_cap
2025-12-06,0.2313478451307014,5712120.54171252,0.2359433137430574,0.2164794830390912,231347845.13070145
2025-12-13,0.2211472685154776,5584279.00689966,0.2255762110406329,0.2188411456144699,221147268.51547763
