date,price,volume_24h,high_24h,low_24h,market_cap
2025-12-06,3.197936348269794,789601.262335319,3.23643757270585,3.095083013122108,319793634.8269794
2025-12-13,3.160549643369357,427912.308687641,3.277469540882143,3.060999723808084,316054964.3369357
