date,price,volume_24h,high_24h,low_24h,market_cap
2025-11-13,7.49,617769473.0,7.9,7.37,1493522249.0
2025-12-06,5.715930751395916,19120281.0067637,5.829661373144464,5.68536930410616,5715926430.432343
