date,price,volume_24h,high_24h,low_24h,market_cap
2025-12-06,0.0277453474360049,378459253.085321,0.0286544482427969,0.026380661237309,27745347.43600495
2025-12-13,0.02597539547930094,300636155.691751,0.02697238641618795,0.02512141375506035,25975395.479300942
