date,price,volume_24h,high_24h,low_24h,market_cap,exchanges
2025-11-20,2.06,11040632.0,2.18,2.0,384082607.0,
2025-11-27,2.21,7675569.0,2.28,2.17,411452428.0,"['WEEX', 'MEXC', 'OrangeX', 'Gate', 'KCEX']"
2025-12-06,1.9588000484507,612421.63657566,1.97453885809541,1.91052668757761,364426177.8814237,
