date,price,volume_24h,high_24h,low_24h,market_cap,exchanges
2025-11-27,0.082993,24127.0,0.08325,0.082484,73932764.0,"['Merchant Moe Liquidity Book (Mantle)', 'Bybit', 'Gate']"
2025-12-06,0.08218397435129327,380795.17,0.0828524799081761,0.0818447559801572,73052421.5725416,
