date,price,volume_24h,high_24h,low_24h,market_cap,exchanges
2025-11-20,0.182319,19725954.0,0.18917,0.178871,255015682.0,
2025-11-27,0.203547,46100056.0,0.207317,0.189434,284865927.0,"['Toobit', 'OrangeX', 'Tokpie', 'Ourbit', 'Binance']"
2025-12-06,0.1862903519759884,138583816.434567,0.1872245378964695,0.1795264380118611,279435527.9634237,
