date,price,volume_24h,high_24h,low_24h,market_cap,exchanges
2025-11-27,1.16,41354098.0,1.16,1.16,335166367.0,"['Trubit', 'Kraken', 'Coinbase Exchange', 'Blackhole V3', 'Dexalot']"
2025-12-06,1.16339999809483,7888899.44892087,1.23362987032266,1.14800002701092,340710973.4097992,
2025-12-13,1.1725900000744,16032855.0205558,1.17510998049041,1.16973001002187,339054734.7831397,
