date,price,volume_24h,high_24h,low_24h,market_cap,exchanges
2025-11-13,0.226535,21805821.0,0.228678,0.220779,1875608488.0,
2025-11-27,0.269566,50376984.0,0.274998,0.251469,2248142985.0,"['MEXC', 'DigiFinex', 'Gate', 'Bitget', 'XT.COM']"
2025-12-06,0.2263627080158063,53876821.5912526,0.2324718562730663,0.220440180445074,2906550975.9480653,
