date,price,volume_24h,high_24h,low_24h,market_cap,exchanges
2025-11-27,0.294365,45677373.0,0.301403,0.283516,60116512.0,"['MEXC', 'BitKan', 'OrangeX', 'Gate', 'Binance']"
2025-12-13,0.9697921261559259,333811155.788271,0.9699441950011157,0.9696791478935537,969792126.1559259,
