date,price,volume_24h,high_24h,low_24h,market_cap,exchanges
2025-11-27,0.400798,21503768.0,0.401741,0.392072,109209243.0,"['WEEX', 'MEXC', 'Bitget', 'XT.COM', 'Ourbit']"
2025-12-06,0.334572700156784,17681984.6781952,0.334893789515107,0.320448976284788,96248658.31466302,
