date,price,volume_24h,high_24h,low_24h,market_cap
2025-12-06,0.0296406926335617,179080502.954227,0.0299790937893386,0.0259606574976677,29640692.63356173
2025-12-13,0.0268998434752677,80558317.0201382,0.02695784043292637,0.02523504801004117,26899843.4752677
