date,price,volume_24h,high_24h,low_24h,market_cap
2025-11-20,0.08334,18808102.0,0.084071,0.071755,34111110.0
2025-12-06,0.0845053071490143,152426788.299809,0.0876830244611824,0.0766318917068288,177461145.01293007
2025-12-13,0.07315831655218208,77783003.2720796,0.076789701180081,0.07215767467737505,153632464.75958237
