date,price,volume_24h,high_24h,low_24h,market_cap,exchanges
2025-11-27,0.01407652,5177890.0,0.01422632,0.01384607,85161264.0,"['MEXC', 'XT.COM', 'CoinW', 'Binance', 'LeveX']"
2025-12-06,0.0128000015113545,260624663.49132,0.0131983033420844,0.0124000024773492,76448748.97416879,
2025-12-13,0.0118993889051752,345657644.136311,0.0122991407878187,0.0112000065480024,71076747.782959,
