date,price,volume_24h,high_24h,low_24h,market_cap
2025-12-06,0.0194305945964891,39079226.3767866,0.0195238766798749,0.0189665530273012,194305149.06289175
2025-12-13,0.02173287187087005,283722364.420258,0.02285496540992775,0.02111707604256801,217327816.58852717
