date,price,volume_24h,high_24h,low_24h,market_cap,exchanges
2025-11-27,30.44,50505873.0,31.05,29.96,293502641.0,"['MEXC', 'P2B', 'CoinUp.io', 'Ourbit', 'Binance']"
2025-12-06,31.7486517955272,416053.130096597,31.8977685260253,30.7236290238355,317486517.95527196,
