date,price,volume_24h,high_24h,low_24h,market_cap,exchanges
2025-11-27,1.48e-06,24901747.0,1.55e-06,1.34e-06,309445840,"['MEXC', 'DigiFinex', 'Deepcoin', 'Gate', 'BingX']"
2025-12-06,1.334519467529115e-06,10816304171937.1,1.405475865158184e-06,1.282617824093072e-06,0,
