date,price,volume_24h,high_24h,low_24h,market_cap,exchanges
2025-11-27,0.075205,4857482.0,0.075588,0.072586,69124652.0,"['MEXC', 'Phemex', 'Gate', 'XT.COM', 'Binance']"
2025-12-06,0.0695998653850178,38629727.8101024,0.0697764158769237,0.0675293612446588,69599865.38501786,
2025-12-13,0.06717141409083818,44121685.4878215,0.06783966184176636,0.06479058775267056,67171414.09083818,
