date,price,volume_24h,high_24h,low_24h,market_cap,exchanges
2025-11-27,4.19,5292210.0,4.22,4.14,78333105.0,"['MEXC', 'Hibt', 'KCEX', 'XT.COM', 'Ourbit']"
2025-12-06,3.986731851200818,2108592.12232945,4.16106342671779,3.649084133251266,108370607.46058053,
