date,price,volume_24h,high_24h,low_24h,market_cap
2025-12-06,0.1753516515426188,7773093.28141461,0.1825772508748018,0.1720934790825651,175351651.54261884
2025-12-13,0.1825197153852575,9464732.33513649,0.1951739544660434,0.1770409983404701,182519715.38525748
