date,price,volume_24h,high_24h,low_24h,market_cap,exchanges
2025-11-27,0.00497198,4565937.0,0.00562409,0.00475137,49714078,"['MEXC', 'DigiFinex', 'Gate', 'Coinbase Exchange', 'KuCoin']"
2025-12-13,0.005014,164263140.254304,0.00519,0.004957,50140000,
