date,price,volume_24h,high_24h,low_24h,market_cap,exchanges
2025-11-27,0.323785,27902412.0,0.349676,0.312265,163485122.0,"['MEXC', 'BitKan', 'Deepcoin', 'Gate', 'KCEX']"
2025-12-06,0.320533299900213,94251543.8009552,0.3413383906487857,0.291762179851439,233118312.89320445,
2025-12-13,0.2926744707191698,21605650.706903,0.2968462907928125,0.2818440549559691,213363115.20162904,
