date,price,volume_24h,high_24h,low_24h,market_cap,exchanges
2025-11-27,4139.66,11381312.0,4159.74,4097.76,140731032.0,"['MEXC', 'Phemex', 'BVOX', 'OKX', 'CoinUp.io']"
2025-12-06,3641.19442944697,2308.07838420689,3683.93089688609,3566.97811513816,133508034.9501026,
