date,price,volume_24h,high_24h,low_24h,market_cap
2025-12-06,4.638673373222508e-05,372081131936.021,4.648938473248268e-05,4.408844223026044e-05,447860254.73488295
2025-12-13,4.698203576720683e-05,427790778608.87,4.792029810310135e-05,4.481226391843303e-05,453602802.3002163
