date,price,volume_24h,high_24h,low_24h,market_cap,exchanges
2025-11-27,0.084451,17400104.0,0.084447,0.082679,435301010.0,"['BitKan', 'Gate', 'Bitget', 'KuCoin', 'Binance']"
2025-12-06,0.07185097597851933,75336758.7341856,0.0719631426053476,0.06938177099051714,411897314.5795784,
