date,price,volume_24h,high_24h,low_24h,market_cap,exchanges
2025-11-27,0.25677,43930427.0,0.269331,0.221953,256736939.0,"['WEEX', 'DigiFinex', 'Gate', 'Bitget', 'Ourbit']"
2025-12-06,0.2218423621639237,22558523.5753894,0.2288173592364596,0.2177740264779274,176592442.7059922,
