date,price,volume_24h,high_24h,low_24h,market_cap
2025-12-06,0.0052693442575795,2752392997.13982,0.006556597466467,0.0050503983239557,73408377.97340481
2025-12-13,0.005527594396857355,1515961424.85942,0.005789797906174579,0.005434557369536797,77006116.68795554
