date,price,volume_24h,high_24h,low_24h,market_cap,exchanges
2025-11-27,1.8602e-08,4639011,1.8691e-08,1.79e-08,39077627.0,"['BitKan', 'Hibt', 'OrangeX', 'Gate', 'KCEX']"
2025-12-06,1.7006156978835453e-08,185203794444988,1.728590075827671e-08,1.5976049056983463e-08,35712929.65555444,
2025-12-13,1.679717235852606e-08,289657895743998,1.740701598818579e-08,1.564866585617335e-08,35274061.95290473,
