date,price,volume_24h,high_24h,low_24h,market_cap,exchanges
2025-11-27,4.25,65407,4.25,4.25,41592069,['Tokpie']
2025-12-13,0.0005907148253433601,0,0.0006142488790799491,0.0005789907513211146,0,
