date,price,volume_24h,high_24h,low_24h,market_cap
2025-12-06,0.0130255136165631,270665268.468257,0.0132166554533776,0.0128437022253163,1360358952.2837071
2025-12-13,0.0125671128322509,318088649.4982,0.0127126560243751,0.0122268527229059,1313064477.7507777
