date,price,volume_24h,high_24h,low_24h,market_cap
2025-12-06,1.163303614388477,0,1.163574191686023,1.162863135716089,63148714.07497975
2025-12-13,1.173043524789311,0,1.172478498123868,1.17347799554219,64164247.93723076
