date,price,volume_24h,high_24h,low_24h,market_cap
2025-12-06,0.8580038969928483,62570842.0750559,0.8676746931572488,0.8285906087609418,858003896.9928482
2025-12-13,0.8072351170744045,54769155.9261845,0.8482872069837943,0.7778782705032964,807235117.0744046
